filename,width,height,class,xmin,ymin,xmax,ymax
1565609117631975951.jpg,640,480,robot,318,0,404,366
1565609117587883421.jpg,640,480,robot,320,0,404,369
1565609117547747687.jpg,640,480,robot,322,0,404,363
1565609117503826126.jpg,640,480,robot,324,0,404,364
1565609117463307972.jpg,640,480,robot,323,0,401,360
1565609117419767812.jpg,640,480,robot,324,0,402,356
1565609117379291247.jpg,640,480,robot,325,0,406,364
1565609117339729065.jpg,640,480,robot,329,0,407,359
1565609117295738999.jpg,640,480,robot,333,0,408,351
1565609117255941316.jpg,640,480,robot,327,35,424,248
1565609116339909597.jpg,640,480,robot,292,0,362,349
1565609116295901202.jpg,640,480,robot,294,6,362,346
1565609116255847960.jpg,640,480,robot,295,9,361,346
1565609116211902553.jpg,640,480,robot,295,4,365,351
1565609116171288234.jpg,640,480,robot,295,3,365,351
1565609116131314003.jpg,640,480,robot,296,0,365,353
1565609116088032701.jpg,640,480,robot,295,0,368,354
1565609116047420884.jpg,640,480,robot,297,0,374,359
1565609116003821879.jpg,640,480,robot,296,0,377,356
1565609115963977427.jpg,640,480,robot,296,0,381,358
1565609115920035580.jpg,640,480,robot,297,0,382,360
1565609115880055058.jpg,640,480,robot,307,8,390,369
1565609115880055058.jpg,640,480,robot,307,0,391,377
1565609115839335856.jpg,640,480,robot,307,10,391,369
1565609115839335856.jpg,640,480,robot,307,0,391,374
1565609115795804102.jpg,640,480,robot,309,10,390,368
1565609115795804102.jpg,640,480,robot,309,0,391,369
1565609115755868617.jpg,640,480,robot,309,8,392,369
1565609115755868617.jpg,640,480,robot,310,0,392,364
1565609115712073414.jpg,640,480,robot,307,13,396,367
1565609115712073414.jpg,640,480,robot,310,0,394,363
1565609115671801324.jpg,640,480,robot,306,10,399,369
1565609115671801324.jpg,640,480,robot,308,0,398,366
1565609115631836243.jpg,640,480,robot,305,14,398,364
1565609115631836243.jpg,640,480,robot,307,0,400,371
1565609115587828334.jpg,640,480,robot,306,0,401,373
1565609115547790580.jpg,640,480,robot,306,0,402,373
1565609115503540258.jpg,640,480,robot,305,0,404,371
1565609115464932121.jpg,640,480,robot,306,0,403,368
1565609115420220122.jpg,640,480,robot,304,0,402,371
1565609115379937377.jpg,640,480,robot,305,0,403,371
1565609115339835135.jpg,640,480,robot,304,0,404,372
1565609115295829269.jpg,640,480,robot,304,0,404,371
1565609115256036972.jpg,640,480,robot,303,0,404,369
1565609115211931733.jpg,640,480,robot,304,0,403,373
1565609115171412136.jpg,640,480,robot,305,0,402,378
1565609115132123264.jpg,640,480,robot,306,0,401,377
1565609115088107420.jpg,640,480,robot,306,0,402,377
1565609115047983798.jpg,640,480,robot,306,0,402,376
1565609115004077275.jpg,640,480,robot,306,0,400,378
1565609114963916272.jpg,640,480,robot,307,0,400,376
1565609114919987653.jpg,640,480,robot,307,0,399,375
1565609114880109690.jpg,640,480,robot,307,0,398,376
1565609114840003459.jpg,640,480,robot,308,0,398,377
1565609114795895794.jpg,640,480,robot,307,0,398,373
1565609114755912421.jpg,640,480,robot,307,0,399,374
1565609114711852402.jpg,640,480,robot,307,0,399,374
1565609114671823991.jpg,640,480,robot,307,0,398,376
1565609114631949972.jpg,640,480,robot,307,0,398,375
1565609114587703392.jpg,640,480,robot,308,0,397,373
1565609114548000030.jpg,640,480,robot,308,0,396,373
1565609114503372535.jpg,640,480,robot,308,0,397,372
1565609114463970736.jpg,640,480,robot,307,0,398,373
1565609114420313057.jpg,640,480,robot,308,0,397,371
1565609114380138817.jpg,640,480,robot,307,0,398,370
1565609114339976006.jpg,640,480,robot,308,0,397,370
1565609114295370994.jpg,640,480,robot,308,0,397,370
1565609114255700057.jpg,640,480,robot,307,0,398,368
1565609114212006202.jpg,640,480,robot,307,0,398,371
1565609114172010768.jpg,640,480,robot,306,0,399,370
1565609114131398269.jpg,640,480,robot,307,0,399,370
1565609114087990800.jpg,640,480,robot,307,0,400,371
1565609114047835974.jpg,640,480,robot,307,0,398,371
1565609114003972547.jpg,640,480,robot,308,0,397,372
1565609113965434182.jpg,640,480,robot,308,0,398,375
1565609113920081872.jpg,640,480,robot,308,0,399,376
1565609113880936339.jpg,640,480,robot,309,0,399,379
1565609113839493451.jpg,640,480,robot,309,0,400,376
1565609113795749379.jpg,640,480,robot,307,0,402,374
1565609113755799913.jpg,640,480,robot,306,0,403,374
1565609113712082856.jpg,640,480,robot,307,0,401,375
1565609113671847000.jpg,640,480,robot,307,0,400,374
1565609113632056261.jpg,640,480,robot,306,0,401,374
1565609113587891819.jpg,640,480,robot,307,0,401,376
1565609113547982053.jpg,640,480,robot,307,0,401,373
1565609113503989706.jpg,640,480,robot,307,0,400,371
1565609113463765859.jpg,640,480,robot,306,0,401,372
1565609113419287257.jpg,640,480,robot,305,0,401,370
1565609113379297289.jpg,640,480,robot,305,0,400,371
1565609113339982415.jpg,640,480,robot,307,0,400,370
1565609113295786409.jpg,640,480,robot,306,0,400,370
1565609113256136232.jpg,640,480,robot,306,0,401,368
1565609113212019218.jpg,640,480,robot,307,0,401,370
1565609113171302009.jpg,640,480,robot,305,0,402,371
1565609113131918123.jpg,640,480,robot,305,0,404,370
1565609113087952457.jpg,640,480,robot,304,0,406,369
1565609113047999078.jpg,640,480,robot,306,0,406,366
1565609113004340212.jpg,640,480,robot,307,0,407,361
1565609112963906429.jpg,640,480,robot,309,0,408,361
1565609112919822860.jpg,640,480,robot,310,0,409,358
1565609112879839340.jpg,640,480,robot,307,0,409,359
1565609112839852041.jpg,640,480,robot,305,0,406,362
1565609112796197749.jpg,640,480,robot,305,0,405,365
1565609112755861502.jpg,640,480,robot,305,0,404,367
1565609112711982530.jpg,640,480,robot,305,0,402,366
1565609112671328952.jpg,640,480,robot,306,0,403,366
1565609112631894613.jpg,640,480,robot,305,0,401,367
1565609112588295672.jpg,640,480,robot,304,0,401,372
1565609112547933009.jpg,640,480,robot,304,0,400,370
1565609112503959284.jpg,640,480,robot,308,0,396,371
1565609112463289745.jpg,640,480,robot,308,0,404,366
1565609112419938167.jpg,640,480,robot,306,0,405,364
1565609112379295378.jpg,640,480,robot,305,0,404,364
1565609112339878219.jpg,640,480,robot,303,0,405,362
1565609112295861585.jpg,640,480,robot,304,0,404,366
1565609112255975545.jpg,640,480,robot,302,0,405,366
1565609135172052441.jpg,640,480,robot,460,32,554,239
1565609135131923464.jpg,640,480,robot,465,34,557,238
1565609135091684405.jpg,640,480,robot,469,30,557,242
1565609135047876967.jpg,640,480,robot,469,33,569,242
1565609135003882802.jpg,640,480,robot,477,33,571,243
1565609134963857811.jpg,640,480,robot,480,33,574,242
1565609134919907053.jpg,640,480,robot,484,37,578,240
1565609134879613611.jpg,640,480,robot,487,35,579,243
1565609134843567730.jpg,640,480,robot,487,33,580,245
1565609134795811358.jpg,640,480,robot,488,35,580,245
1565609134755936902.jpg,640,480,robot,489,38,581,243
1565609134712218216.jpg,640,480,robot,490,36,582,244
1565609134671955738.jpg,640,480,robot,491,36,581,245
1565609134631990011.jpg,640,480,robot,491,35,581,244
1565609134587844683.jpg,640,480,robot,489,36,581,244
1565609134547803943.jpg,640,480,robot,489,35,581,245
1565609134503924200.jpg,640,480,robot,489,35,580,244
1565609134463975284.jpg,640,480,robot,489,34,581,245
1565609134420888535.jpg,640,480,robot,490,36,581,245
1565609134379599726.jpg,640,480,robot,490,40,583,241
1565609134339723972.jpg,640,480,robot,490,37,582,241
1565609134296157845.jpg,640,480,robot,492,34,582,243
1565609134255297737.jpg,640,480,robot,491,31,581,241
1565609134212084698.jpg,640,480,robot,491,31,582,239
1565609134171931945.jpg,640,480,robot,492,30,582,240
1565609134132228102.jpg,640,480,robot,491,30,582,239
1565609134087650922.jpg,640,480,robot,490,30,583,235
1565609134047952809.jpg,640,480,robot,495,23,582,227
1565609134003987520.jpg,640,480,robot,496,20,581,227
1565609133963927030.jpg,640,480,robot,496,19,581,226
1565609133920193137.jpg,640,480,robot,495,20,582,224
1565609133879880127.jpg,640,480,robot,496,18,581,221
1565609133839887963.jpg,640,480,robot,494,19,582,218
1565609133795608955.jpg,640,480,robot,489,20,583,216
1565609133755810280.jpg,640,480,robot,481,22,581,216
1565609133711868316.jpg,640,480,robot,477,15,569,220
1565609133673117791.jpg,640,480,robot,462,14,565,223
1565609133631335610.jpg,640,480,robot,457,14,562,221
1565609133587544600.jpg,640,480,robot,461,1,545,231
1565609133547954662.jpg,640,480,robot,455,0,538,238
1565609133503733601.jpg,640,480,robot,452,0,536,236
1565609133463266642.jpg,640,480,robot,445,13,532,219
1565609133420012014.jpg,640,480,robot,442,16,532,214
1565609133379985559.jpg,640,480,robot,441,14,532,217
1565609133340181442.jpg,640,480,robot,437,11,528,215
1565609133296372734.jpg,640,480,robot,438,8,530,208
1565609133255913199.jpg,640,480,robot,438,7,529,209
1565609133212092770.jpg,640,480,robot,437,7,529,209
1565609133171405809.jpg,640,480,robot,436,5,526,210
1565609133132197531.jpg,640,480,robot,436,2,526,209
1565609133088796572.jpg,640,480,robot,435,0,519,209
1565609133047831605.jpg,640,480,robot,434,0,513,214
1565609133004405150.jpg,640,480,robot,431,0,511,212
1565609112211310893.jpg,640,480,robot,298,0,404,367
1565609112171872676.jpg,640,480,robot,295,0,406,369
1565609112131812745.jpg,640,480,robot,296,0,406,367
1565609112087865837.jpg,640,480,robot,301,0,406,364
1565609112047866929.jpg,640,480,robot,302,0,407,364
1565609112004588715.jpg,640,480,robot,306,0,408,364
1565609111964235157.jpg,640,480,robot,310,0,410,363
1565609111920709008.jpg,640,480,robot,312,0,410,362
1565609111879928050.jpg,640,480,robot,312,0,407,362
1565609111839880579.jpg,640,480,robot,312,0,408,365
1565609111796001102.jpg,640,480,robot,312,0,408,362
1565609111755340418.jpg,640,480,robot,311,0,408,361
1565609111711881481.jpg,640,480,robot,313,0,407,361
1565609111676651955.jpg,640,480,robot,314,0,404,362
1565609111631897529.jpg,640,480,robot,312,0,403,360
1565609111587333623.jpg,640,480,robot,311,0,403,360
1565609111547923569.jpg,640,480,robot,309,0,402,364
1565609111504168302.jpg,640,480,robot,306,0,402,371
1565609111463866393.jpg,640,480,robot,305,0,402,372
1565609111419807192.jpg,640,480,robot,305,0,403,371
1565609111379288204.jpg,640,480,robot,303,0,406,374
1565609111340177249.jpg,640,480,robot,302,0,405,373
1565609111296227413.jpg,640,480,robot,304,0,404,372
1565609111255965536.jpg,640,480,robot,306,0,403,371
1565609111211866247.jpg,640,480,robot,305,0,403,372
1565609111171747937.jpg,640,480,robot,305,0,402,372
1565609111131307898.jpg,640,480,robot,305,0,403,368
1565609111087777423.jpg,640,480,robot,305,0,404,368
1565609111048064806.jpg,640,480,robot,307,0,403,368
1565609111004024492.jpg,640,480,robot,308,0,404,368
1565609110963930774.jpg,640,480,robot,308,0,404,366
1565609110919910286.jpg,640,480,robot,307,0,403,368
1565609110879394152.jpg,640,480,robot,307,0,402,366
1565609110839916018.jpg,640,480,robot,309,0,402,370
1565609110795954150.jpg,640,480,robot,309,0,402,373
1565609110755928461.jpg,640,480,robot,305,0,404,372
1565609110712230458.jpg,640,480,robot,305,0,404,369
1565609110671806161.jpg,640,480,robot,304,0,405,370
1565609110631785839.jpg,640,480,robot,304,0,405,367
1565609110587587099.jpg,640,480,robot,305,0,405,368
1565609110547919134.jpg,640,480,robot,304,0,405,369
1565609110504137950.jpg,640,480,robot,303,0,406,368
1565609110464044161.jpg,640,480,robot,302,0,404,371
1565609110419433710.jpg,640,480,robot,303,0,405,367
1565609110379933384.jpg,640,480,robot,303,0,404,367
1565609110339877410.jpg,640,480,robot,303,0,405,365
1565609110296020003.jpg,640,480,robot,303,0,404,365
1565609110256198168.jpg,640,480,robot,302,0,405,365
1565609110212002781.jpg,640,480,robot,302,0,405,364
1565609110171347263.jpg,640,480,robot,302,0,404,364
1565609110133016917.jpg,640,480,robot,302,0,404,365
1565609110087883231.jpg,640,480,robot,303,0,404,365
1565609110048242519.jpg,640,480,robot,302,0,404,368
1565609110004122652.jpg,640,480,robot,301,0,403,367
1565609109963931003.jpg,640,480,robot,299,0,404,372
1565609109919831873.jpg,640,480,robot,296,0,404,375
1565609109880570261.jpg,640,480,robot,296,0,403,377
1565609109839293057.jpg,640,480,robot,295,0,402,376
1565609109795772561.jpg,640,480,robot,295,0,402,376
1565609109755304259.jpg,640,480,robot,296,0,401,377
1565609109711885396.jpg,640,480,robot,282,7,396,349
1565609109671407066.jpg,640,480,robot,281,5,395,352
1565609109633648296.jpg,640,480,robot,281,5,395,352
1565609109587622793.jpg,640,480,robot,265,29,415,325
1565609109548082070.jpg,640,480,robot,264,29,415,324
1565609109504187516.jpg,640,480,robot,264,28,415,325
1565609109464123528.jpg,640,480,robot,265,29,415,325
1565609109419926054.jpg,640,480,robot,281,1,394,352
1565609109379831768.jpg,640,480,robot,280,3,395,349
1565609109339288289.jpg,640,480,robot,281,5,396,347
1565609109295903468.jpg,640,480,robot,281,1,396,346
1565609109255305466.jpg,640,480,robot,281,0,395,343
1565609107379417941.jpg,640,480,robot,304,0,395,359
1565609107339834235.jpg,640,480,robot,304,0,396,360
1565609107295827261.jpg,640,480,robot,304,0,395,361
1565609107255277927.jpg,640,480,robot,291,0,392,350
1565609107211877580.jpg,640,480,robot,291,0,393,348
1565609107171288677.jpg,640,480,robot,291,0,392,352
1565609107131911762.jpg,640,480,robot,290,0,394,353
1565609107087816318.jpg,640,480,robot,304,0,394,362
1565609107047791953.jpg,640,480,robot,291,0,393,355
1565609107003436142.jpg,640,480,robot,291,0,392,358
1565609106964259090.jpg,640,480,robot,291,0,393,356
1565609106920194009.jpg,640,480,robot,292,0,392,357
1565609106879996300.jpg,640,480,robot,291,0,394,356
1565609106839975177.jpg,640,480,robot,304,0,394,363
1565609106796200117.jpg,640,480,robot,305,0,393,363
1565609106755875123.jpg,640,480,robot,305,0,393,364
1565609106711332924.jpg,640,480,robot,305,0,393,363
1565609106671891989.jpg,640,480,robot,305,0,393,364
1565609106631913828.jpg,640,480,robot,305,0,393,364
1565609106587590253.jpg,640,480,robot,305,0,394,364
1565609106547817856.jpg,640,480,robot,305,0,393,364
1565609106503327665.jpg,640,480,robot,306,0,394,364
1565609106463307140.jpg,640,480,robot,306,0,393,364
1565609106419954162.jpg,640,480,robot,306,0,394,363
1565609106379334633.jpg,640,480,robot,305,0,393,366
1565609106339854464.jpg,640,480,robot,304,0,393,364
1565609106295675132.jpg,640,480,robot,305,0,394,363
1565609106255798657.jpg,640,480,robot,305,0,393,365
1565609106211341537.jpg,640,480,robot,304,0,394,363
1565609106175472586.jpg,640,480,robot,305,0,393,364
1565609106131261102.jpg,640,480,robot,304,0,393,364
1565609106087883696.jpg,640,480,robot,304,0,393,363
1565609106047462218.jpg,640,480,robot,304,0,393,363
1565609106004470036.jpg,640,480,robot,304,0,393,364
1565609105964030739.jpg,640,480,robot,305,0,393,364
1565609105920008732.jpg,640,480,robot,304,0,393,365
1565609105880056146.jpg,640,480,robot,304,0,394,364
1565609105841725035.jpg,640,480,robot,305,0,393,365
1565609105795572001.jpg,640,480,robot,305,0,394,364
1565609105757344094.jpg,640,480,robot,305,0,394,363
1565609105711900289.jpg,640,480,robot,305,0,394,364
1565609105672035540.jpg,640,480,robot,305,0,393,365
1565609105631827919.jpg,640,480,robot,305,0,393,365
1565609105587334328.jpg,640,480,robot,305,0,394,367
1565609105547843361.jpg,640,480,robot,305,0,394,366
1565609105503905569.jpg,640,480,robot,305,0,394,366
1565609105463892101.jpg,640,480,robot,305,0,393,366
1565609105419936815.jpg,640,480,robot,304,0,394,368
1565609105379286835.jpg,640,480,robot,304,0,395,368
1565609105342362930.jpg,640,480,robot,304,0,394,368
1565609105295740048.jpg,640,480,robot,304,0,394,368
1565609105255996852.jpg,640,480,robot,304,0,395,368
1565609105211624479.jpg,640,480,robot,304,0,395,366
1565609105171929097.jpg,640,480,robot,304,0,396,368
1565609105132011598.jpg,640,480,robot,308,0,395,363
1565609105088123203.jpg,640,480,robot,309,0,395,358
1565609105047877380.jpg,640,480,robot,310,0,396,355
1565609105004183794.jpg,640,480,robot,311,0,396,356
1565609104964265915.jpg,640,480,robot,314,0,393,355
1565609104919499625.jpg,640,480,robot,314,0,391,358
1565609104880341230.jpg,640,480,robot,317,0,392,359
1565609104840025462.jpg,640,480,robot,322,0,391,359
1565609104795823549.jpg,640,480,robot,327,0,393,349
1565609104756095957.jpg,640,480,robot,317,6,394,309
1565609104712265023.jpg,640,480,robot,319,2,392,311
1565609104671393589.jpg,640,480,robot,323,0,393,319
1565609103587287637.jpg,640,480,robot,287,4,354,340
1565609103547831493.jpg,640,480,robot,286,0,355,343
1565609103504048521.jpg,640,480,robot,285,0,355,351
1565609103463787065.jpg,640,480,robot,285,0,354,351
1565609103419766199.jpg,640,480,robot,286,0,357,350
1565609103379762898.jpg,640,480,robot,288,0,364,349
1565609103339929343.jpg,640,480,robot,289,0,369,355
1565609103295946341.jpg,640,480,robot,289,0,366,364
1565609103255814645.jpg,640,480,robot,290,0,362,359
1565609103211748823.jpg,640,480,robot,291,0,364,356
1565609103171292782.jpg,640,480,robot,291,9,373,340
1565609103132022350.jpg,640,480,robot,288,0,379,346
1565609103087925552.jpg,640,480,robot,288,4,379,342
1565609103047449025.jpg,640,480,robot,287,3,377,344
1565609103003270607.jpg,640,480,robot,286,0,380,346
1565609102963869460.jpg,640,480,robot,291,0,383,354
1565609102919776969.jpg,640,480,robot,292,0,385,358
1565609102879294707.jpg,640,480,robot,293,0,386,360
1565609102839906588.jpg,640,480,robot,293,0,389,363
1565609102795784568.jpg,640,480,robot,292,0,390,360
1565609102755289898.jpg,640,480,robot,292,0,392,361
1565609102711493573.jpg,640,480,robot,303,0,395,354
1565609102680368848.jpg,640,480,robot,302,0,395,354
1565609102631923151.jpg,640,480,robot,301,0,396,353
1565609102587915552.jpg,640,480,robot,302,0,395,354
1565609102547935421.jpg,640,480,robot,301,0,395,355
1565609102503952554.jpg,640,480,robot,302,0,395,354
1565609102463777749.jpg,640,480,robot,302,0,395,355
1565609102420423432.jpg,640,480,robot,302,0,395,354
1565609102379973142.jpg,640,480,robot,302,1,396,352
1565609102339921353.jpg,640,480,robot,302,1,396,352
1565609102295838375.jpg,640,480,robot,302,0,395,355
1565609102255320209.jpg,640,480,robot,302,0,395,355
1565609102211427866.jpg,640,480,robot,301,0,395,355
1565609102172027571.jpg,640,480,robot,301,0,395,355
1565609102132245243.jpg,640,480,robot,302,0,395,356
1565609102087321209.jpg,640,480,robot,301,0,395,356
1565609102047810001.jpg,640,480,robot,302,0,395,356
1565609102003786625.jpg,640,480,robot,301,0,396,356
1565609101963671170.jpg,640,480,robot,301,0,395,356
1565609101920577890.jpg,640,480,robot,302,0,396,357
1565609101880390257.jpg,640,480,robot,301,0,396,354
1565609101839689418.jpg,640,480,robot,302,0,396,355
1565609101796226696.jpg,640,480,robot,301,0,396,355
1565609101756223422.jpg,640,480,robot,301,0,397,353
1565609101712119341.jpg,640,480,robot,302,0,396,356
1565609101671917362.jpg,640,480,robot,302,0,397,359
1565609101631975607.jpg,640,480,robot,303,0,397,358
1565609101587356189.jpg,640,480,robot,304,0,397,357
1565609101547307829.jpg,640,480,robot,304,0,397,355
1565609101503943122.jpg,640,480,robot,303,0,397,355
1565609101463416358.jpg,640,480,robot,303,0,397,357
1565609101419817405.jpg,640,480,robot,304,0,397,357
1565609123963858109.jpg,640,480,robot,152,2,237,231
1565609123919982777.jpg,640,480,robot,153,2,236,231
1565609123881007161.jpg,640,480,robot,152,3,237,230
1565609123840010605.jpg,640,480,robot,152,2,237,231
1565609123796177938.jpg,640,480,robot,152,1,237,229
1565609123755799700.jpg,640,480,robot,151,0,237,230
1565609123711888513.jpg,640,480,robot,151,0,235,231
1565609123671867709.jpg,640,480,robot,152,0,232,233
1565609123631977239.jpg,640,480,robot,150,0,232,232
1565609123588047289.jpg,640,480,robot,149,0,232,232
1565609123548389946.jpg,640,480,robot,146,0,231,231
1565609123504418653.jpg,640,480,robot,143,0,229,232
1565609123463889645.jpg,640,480,robot,142,0,228,232
1565609123419582090.jpg,640,480,robot,139,0,228,231
1565609123386501711.jpg,640,480,robot,138,1,227,230
1565609123339854268.jpg,640,480,robot,139,1,225,230
1565609123296001441.jpg,640,480,robot,138,0,225,230
1565609123255928500.jpg,640,480,robot,137,0,225,231
1565609123211905268.jpg,640,480,robot,137,0,225,232
1565609123171389509.jpg,640,480,robot,138,0,224,234
1565609123131805425.jpg,640,480,robot,138,0,225,232
1565609123087885717.jpg,640,480,robot,138,0,225,233
1565609123047901233.jpg,640,480,robot,140,0,226,234
1565609123004422238.jpg,640,480,robot,141,0,231,230
1565609122963884185.jpg,640,480,robot,144,0,231,230
1565609122919835436.jpg,640,480,robot,148,0,234,232
1565609122879841573.jpg,640,480,robot,150,0,237,218
1565609122840042139.jpg,640,480,robot,151,0,239,217
1565609122795912828.jpg,640,480,robot,158,0,240,217
1565609122755904481.jpg,640,480,robot,158,0,245,216
1565609122711933898.jpg,640,480,robot,161,0,253,219
1565609122671308881.jpg,640,480,robot,166,2,256,212
1565609122631863168.jpg,640,480,robot,171,2,255,210
1565609122587929848.jpg,640,480,robot,173,2,262,210
1565609122548381990.jpg,640,480,robot,180,0,265,214
1565609122503975628.jpg,640,480,robot,184,0,270,216
1565609122463798099.jpg,640,480,robot,186,0,277,210
1565609122419825493.jpg,640,480,robot,189,0,279,214
1565609122379680639.jpg,640,480,robot,195,0,283,218
1565609122339923572.jpg,640,480,robot,196,0,288,218
1565609122299520790.jpg,640,480,robot,193,0,305,216
1565609122255296394.jpg,640,480,robot,199,0,305,212
1565609122211875713.jpg,640,480,robot,206,0,308,218
1565609122171830509.jpg,640,480,robot,210,0,311,219
1565609122131784646.jpg,640,480,robot,213,0,314,218
1565609122087887521.jpg,640,480,robot,216,0,318,217
1565609122047860435.jpg,640,480,robot,223,0,327,215
1565609122003923253.jpg,640,480,robot,225,0,328,216
1565609121963784235.jpg,640,480,robot,223,0,333,215
1565609121919792004.jpg,640,480,robot,225,1,336,215
1565609121881065237.jpg,640,480,robot,230,0,339,215
1565609121839866727.jpg,640,480,robot,234,0,342,219
1565609121795851564.jpg,640,480,robot,235,0,343,223
1565609121756677300.jpg,640,480,robot,237,0,343,221
1565609121711511834.jpg,640,480,robot,238,0,347,223
1565609121672299673.jpg,640,480,robot,250,0,348,235
1565609121632028963.jpg,640,480,robot,251,0,349,235
1565609121587910239.jpg,640,480,robot,253,0,352,252
1565609121547365387.jpg,640,480,robot,259,0,352,258
1565609121547365387.jpg,640,480,robot,253,0,357,239
1565609121503705351.jpg,640,480,robot,263,0,356,260
1565609121503705351.jpg,640,480,robot,257,0,360,241
1565609121464232462.jpg,640,480,robot,266,0,361,261
1565609121464232462.jpg,640,480,robot,258,0,367,245
1565609121419920207.jpg,640,480,robot,269,0,364,265
1565609121379990546.jpg,640,480,robot,274,0,366,270
1565609121339810883.jpg,640,480,robot,275,0,368,269
1565609121295328755.jpg,640,480,robot,278,0,370,272
1565609121255925808.jpg,640,480,robot,281,0,374,275
1565609121211893892.jpg,640,480,robot,284,0,378,282
1565609121175516124.jpg,640,480,robot,289,0,376,290
1565609121131326926.jpg,640,480,robot,288,0,380,294
1565609121087731787.jpg,640,480,robot,285,0,382,302
1565609121047840227.jpg,640,480,robot,287,0,383,306
1565609121003307051.jpg,640,480,robot,293,0,385,311
1565609120964610297.jpg,640,480,robot,293,0,388,317
1565609120920126202.jpg,640,480,robot,293,0,389,320
1565609120879963712.jpg,640,480,robot,292,0,391,321
1565609120879963712.jpg,640,480,robot,302,0,394,327
1565609120839922491.jpg,640,480,robot,304,0,394,332
1565609120796014204.jpg,640,480,robot,304,0,396,345
1565609120756081245.jpg,640,480,robot,306,0,395,348
1565609120711627217.jpg,640,480,robot,307,0,396,355
1565609120676927485.jpg,640,480,robot,303,0,396,360
1565609120631865054.jpg,640,480,robot,305,0,397,359
1565609120594456645.jpg,640,480,robot,304,0,398,365
1565609120547911709.jpg,640,480,robot,302,0,399,367
1565609120503931232.jpg,640,480,robot,302,0,400,367
1565609120463814604.jpg,640,480,robot,303,0,401,370
1565609120419813229.jpg,640,480,robot,305,0,401,373
1565609120379803887.jpg,640,480,robot,307,0,402,372
1565609120340011008.jpg,640,480,robot,307,0,401,369
1565609120295950443.jpg,640,480,robot,308,0,400,369
1565609120255832903.jpg,640,480,robot,308,0,400,367
1565609120211908620.jpg,640,480,robot,308,0,401,368
1565609120171775903.jpg,640,480,robot,307,0,401,367
1565609120131861294.jpg,640,480,robot,307,0,402,368
1565609120087908484.jpg,640,480,robot,307,0,402,366
1565609120047863538.jpg,640,480,robot,307,0,402,367
1565609120003982042.jpg,640,480,robot,307,0,402,367
1565609119964359909.jpg,640,480,robot,307,0,402,369
1565609119919855236.jpg,640,480,robot,307,0,402,367
1565609119880006915.jpg,640,480,robot,307,0,401,368
1565609119839839867.jpg,640,480,robot,306,0,402,368
1565609119795924308.jpg,640,480,robot,306,0,402,367
1565609119755910389.jpg,640,480,robot,307,0,401,369
1565609119711994242.jpg,640,480,robot,306,0,402,367
1565609119672252802.jpg,640,480,robot,306,0,402,368
1565609119634136476.jpg,640,480,robot,306,0,402,369
1565609119587844316.jpg,640,480,robot,306,0,400,373
1565609119547859528.jpg,640,480,robot,306,0,400,372
1565609119503933906.jpg,640,480,robot,305,0,400,372
1565609119463931259.jpg,640,480,robot,305,0,401,373
1565609119420483161.jpg,640,480,robot,305,0,401,374
1565609119380042168.jpg,640,480,robot,304,0,400,375
1565609119339901439.jpg,640,480,robot,305,0,398,376
1565609119295333715.jpg,640,480,robot,307,0,397,374
1565609119255976649.jpg,640,480,robot,306,0,398,370
1565609119211422723.jpg,640,480,robot,308,0,397,367
1565609119171902812.jpg,640,480,robot,309,0,397,366
1565609119131970485.jpg,640,480,robot,308,0,397,370
1565609119087916207.jpg,640,480,robot,307,0,397,370
1565609119049368267.jpg,640,480,robot,307,0,398,369
1565609119003875759.jpg,640,480,robot,308,0,398,368
1565609118963968033.jpg,640,480,robot,308,0,396,369
1565609118919880289.jpg,640,480,robot,308,0,396,370
1565609118879798227.jpg,640,480,robot,308,0,396,371
1565609118839284829.jpg,640,480,robot,309,0,396,370
1565609118795944154.jpg,640,480,robot,308,0,396,370
1565609118759824591.jpg,640,480,robot,309,0,397,368
1565609118711884805.jpg,640,480,robot,309,0,396,370
1565609118677655509.jpg,640,480,robot,308,0,396,369
1565609118631861371.jpg,640,480,robot,309,0,396,370
1565609118587789132.jpg,640,480,robot,309,0,396,371
1565609118547942959.jpg,640,480,robot,309,0,396,371
1565609118504251875.jpg,640,480,robot,309,0,397,366
1565609118464059193.jpg,640,480,robot,309,0,397,367
1565609118420086673.jpg,640,480,robot,308,0,396,367
1565609118380058279.jpg,640,480,robot,309,0,396,369
1565609118340893208.jpg,640,480,robot,309,0,395,374
1565609118295884235.jpg,640,480,robot,308,0,396,375
1565609118255334401.jpg,640,480,robot,308,0,395,373
1565609101379823973.jpg,640,480,robot,304,0,398,357
1565609101339856727.jpg,640,480,robot,304,0,397,357
1565609101295917867.jpg,640,480,robot,304,0,397,357
1565609101256012466.jpg,640,480,robot,303,0,397,355
1565609101211880693.jpg,640,480,robot,303,0,397,358
1565609101171996192.jpg,640,480,robot,303,0,396,358
1565609101135614396.jpg,640,480,robot,302,0,396,358
1565609101087741780.jpg,640,480,robot,303,0,396,359
1565609101048290630.jpg,640,480,robot,303,0,397,356
1565609101003789555.jpg,640,480,robot,303,0,396,357
1565609100963663856.jpg,640,480,robot,303,0,396,358
1565609100920326255.jpg,640,480,robot,303,0,396,356
1565609100891001001.jpg,640,480,robot,304,0,395,353
1565609100840181571.jpg,640,480,robot,304,0,397,355
1565609100795340681.jpg,640,480,robot,303,0,396,355
