filename,width,height,class,xmin,ymin,xmax,ymax
1565608539143948516.jpg,640,480,robot,185,21,327,357
8696.jpg,640,480,robot,192,37,388,387
1565608564876057040.jpg,640,480,robot,500,29,633,367
1565608382607876126.jpg,640,480,robot,534,19,640,448
8997.jpg,640,480,robot,520,13,632,406
1565608464112692329.jpg,640,480,robot,170,25,335,397
4809.jpg,640,480,robot,392,74,540,427
1565609197879973137.jpg,640,480,robot,104,192,204,420
0669.jpg,640,480,robot,162,12,306,223
1565608668679120736.jpg,640,480,robot,5,24,101,356
sequences_euro_ball_robot_1_a_00002.png,800,600,robot,206,348,310,412
frame0714.png,640,360,robot,471,92,518,175
1723.jpg,640,480,robot,602,15,638,232
1558.jpg,640,480,robot,227,169,450,467
1565608361744133264.jpg,640,480,robot,11,47,142,414
1565609172608049851.jpg,640,480,robot,528,101,615,296
0676.jpg,640,480,robot,241,17,454,396
frame0719.png,640,360,robot,263,69,295,132
1565609189940820481.jpg,640,480,robot,502,111,609,303
1565608769410836796.jpg,640,480,robot,47,0,172,401
1565608680044207556.jpg,640,480,robot,185,0,292,386
0513.jpg,640,480,robot,470,43,638,450
1565608463188315818.jpg,640,480,robot,195,17,351,404
frame0058.png,640,360,robot,402,135,444,209
1565609201739988132.jpg,640,480,robot,331,33,441,254
1565609279367868269.jpg,640,480,robot,173,79,285,311
0600.jpg,640,480,robot,539,0,630,326
5151.jpg,640,480,robot,376,78,597,480
6298.jpg,640,480,robot,443,77,556,376
1565608656277460472.jpg,640,480,robot,285,0,400,388
1565608470475370543.jpg,640,480,robot,6,29,171,403
1565608555675377419.jpg,640,480,robot,2,0,133,370
1565608493776089809.jpg,640,480,robot,468,19,618,399
frame0215.png,640,360,robot,246,100,271,143
1522.jpg,640,480,robot,437,60,582,369
3134.jpg,640,480,robot,236,41,362,386
6982.jpg,640,480,robot,110,111,276,468
5132.jpg,640,480,robot,371,89,603,460
1850.jpg,640,480,robot,364,35,512,387
1431.jpg,640,480,robot,168,73,280,321
0507.jpg,640,480,robot,461,48,632,448
frame0636.png,640,360,robot,298,92,325,151
frame0639.png,640,360,robot,296,92,323,151
3075.jpg,640,480,robot,228,55,352,402
1565608376344025104.jpg,640,480,robot,30,46,191,413
frame0600.png,640,360,robot,492,128,544,215
1565608600275877321.jpg,640,480,robot,111,26,252,367
1565608605039824856.jpg,640,480,robot,0,0,66,393
1177.jpg,640,480,robot,166,9,332,296
1565609100547883141.jpg,640,480,robot,299,0,398,361
0993.jpg,640,480,robot,0,109,224,457
1565609206340039691.jpg,640,480,robot,296,98,385,394
1565608490776034306.jpg,640,480,robot,387,32,543,406
1565609267884066812.jpg,640,480,robot,234,86,331,261
2328.jpg,640,480,robot,460,16,585,285
1565609169207965613.jpg,640,480,robot,541,77,613,278
1565609291783331361.jpg,640,480,robot,240,20,328,313
2440.jpg,640,480,robot,321,209,431,472
1565609261040056830.jpg,640,480,robot,188,26,258,239
8259.jpg,640,480,robot,513,10,634,338
1565609139339994508.jpg,640,480,robot,372,201,458,413
1565608374908588867.jpg,640,480,robot,7,10,123,443
1565609219307866093.jpg,640,480,robot,303,62,523,480
1565609114380138817.jpg,640,480,robot,307,0,398,370
1565609098503375429.jpg,640,480,robot,286,0,359,357
sequences_euro_ball_robot_1_c_00027.png,800,600,robot,419,142,522,297
1565609290983428845.jpg,640,480,robot,231,94,331,357
3679.jpg,640,480,robot,242,35,393,403
1565608656644073797.jpg,640,480,robot,287,0,396,385
4604.jpg,640,480,robot,201,55,371,423
1230.jpg,640,480,robot,231,86,303,239
6222.jpg,640,480,robot,452,88,554,377
0115.jpg,640,480,robot,345,96,546,470
1565608665377018177.jpg,640,480,robot,75,0,189,374
3651.jpg,640,480,robot,311,27,469,407
frame0727.png,640,360,robot,268,70,300,134
5962.jpg,640,480,robot,300,72,459,480
8160.jpg,640,480,robot,324,26,458,360
7266.jpg,640,480,robot,387,86,521,407
0223.jpg,640,480,robot,203,110,349,343
1565608361308004819.jpg,640,480,robot,11,47,142,413
0652.jpg,640,480,robot,268,41,495,444
6413.jpg,640,480,robot,559,78,639,392
1565609190240127258.jpg,640,480,robot,510,107,610,306
1565608490976881451.jpg,640,480,robot,405,45,552,433
0685.jpg,640,480,robot,238,19,458,392
frame0206.png,640,360,robot,459,80,497,155
9263.jpg,640,480,robot,323,0,475,356
1565608663544129874.jpg,640,480,robot,127,10,240,369
2007.jpg,640,480,robot,309,47,466,443
frame0298.png,640,360,robot,441,96,465,137
1565609131339850861.jpg,640,480,robot,201,13,287,214
1565609301867725090.jpg,640,480,robot,11,82,120,400
0682.jpg,640,480,robot,133,20,231,195
1565608604707872584.jpg,640,480,robot,0,0,86,392
1565608620644136224.jpg,640,480,robot,310,0,427,396
0494.jpg,640,480,robot,317,93,522,462
1565609165708555077.jpg,640,480,robot,386,83,478,274
4640.jpg,640,480,robot,170,62,330,437
1116.jpg,640,480,robot,46,40,334,438
1565609245827815803.jpg,640,480,robot,315,0,519,480
1565609188707779681.jpg,640,480,robot,519,41,626,246
1565608689244093434.jpg,640,480,robot,489,52,616,364
1565609130131810101.jpg,640,480,robot,154,9,236,223
1565609147108093772.jpg,640,480,robot,150,115,258,314
1565609231747952514.jpg,640,480,robot,175,30,554,438
1565608675610891028.jpg,640,480,robot,0,0,90,398
1565609271083927284.jpg,640,480,robot,388,0,446,199
0143.jpg,640,480,robot,97,68,233,337
1565608495240011451.jpg,640,480,robot,546,5,627,422
3285.jpg,640,480,robot,308,74,408,385
1565608665077615336.jpg,640,480,robot,75,9,194,383
1650.jpg,640,480,robot,308,73,436,358
1565608602575908231.jpg,640,480,robot,18,25,157,360
1565609265447885750.jpg,640,480,robot,410,197,485,371
1565609196407770833.jpg,640,480,robot,184,133,270,354
1078.jpg,640,480,robot,120,53,479,433
1565609134631990011.jpg,640,480,robot,491,35,581,244
1565609142340018271.jpg,640,480,robot,291,189,379,388
frame0468.png,640,360,robot,64,53,95,112
frame0092.png,640,360,robot,444,126,482,204
1565608543807841338.jpg,640,480,robot,20,29,181,366
1442.jpg,640,480,robot,237,135,334,401
1565608563975405100.jpg,640,480,robot,458,14,577,414
9165.jpg,640,480,robot,145,6,270,270
6267.jpg,640,480,robot,449,77,569,374
1565608565543876414.jpg,640,480,robot,541,10,629,426
9346.jpg,640,480,robot,382,14,557,335
1565608690310820472.jpg,640,480,robot,518,12,625,393
1565608598239909294.jpg,640,480,robot,157,25,301,361
1565608754244308252.jpg,640,480,robot,217,21,330,397
1565609292484016485.jpg,640,480,robot,239,0,323,280
9205.jpg,640,480,robot,246,3,368,249
1565609214140571426.jpg,640,480,robot,306,73,418,358
1565609234748087162.jpg,640,480,robot,266,0,559,429
1536.jpg,640,480,robot,478,98,616,394
frame0166.png,640,360,robot,270,115,296,154
1565609216507997753.jpg,640,480,robot,500,83,639,480
1565609134255297737.jpg,640,480,robot,491,31,581,241
frame0265.png,640,360,robot,558,67,597,151
1537.jpg,640,480,robot,501,77,614,423
1143.jpg,640,480,robot,112,7,260,277
1565609159340189096.jpg,640,480,robot,279,78,371,270
1565609263663976800.jpg,640,480,robot,508,70,598,270
1565608381743907229.jpg,640,480,robot,509,16,640,414
1565609129919789436.jpg,640,480,robot,154,12,236,226
1565609234327915405.jpg,640,480,robot,267,0,567,360
1565609221507611050.jpg,640,480,robot,312,127,499,480
1565609278199982772.jpg,640,480,robot,311,74,393,275
0799.jpg,640,480,robot,209,19,394,402
1565609163275501364.jpg,640,480,robot,346,111,432,300
1565608461811351902.jpg,640,480,robot,238,34,402,399
sequences_euro_ball_robot_1_a_00007.png,800,600,robot,206,318,310,382
1565608365007993886.jpg,640,480,robot,3,11,88,452
1565609195275903162.jpg,640,480,robot,291,81,386,305
1565609108132250785.jpg,640,480,robot,312,0,398,349
3855.jpg,640,480,robot,339,74,496,436
8803.jpg,640,480,robot,396,7,529,340
3762.jpg,640,480,robot,259,62,441,407
6290.jpg,640,480,robot,443,78,555,376
1565609260203326214.jpg,640,480,robot,169,54,238,288
1565609177876076947.jpg,640,480,robot,276,130,344,298
1565609125048292255.jpg,640,480,robot,152,4,237,231
4859.jpg,640,480,robot,477,37,616,393
1565608376743804048.jpg,640,480,robot,81,49,234,409
1565609289548443234.jpg,640,480,robot,185,99,277,389
9092.jpg,640,480,robot,253,59,525,438
1565609122795912828.jpg,640,480,robot,158,0,240,217
4733.jpg,640,480,robot,242,94,405,465
1565609189607920013.jpg,640,480,robot,500,109,606,306
5743.jpg,640,480,robot,245,73,460,480
1565608658710929865.jpg,640,480,robot,260,3,353,391
1565609144740210516.jpg,640,480,robot,84,253,174,480
3793.jpg,640,480,robot,91,58,288,438
7514.jpg,640,480,robot,193,15,411,390
1565609162307878973.jpg,640,480,robot,346,94,431,306
1565608539176004278.jpg,640,480,robot,183,16,326,367
1565608483639752886.jpg,640,480,robot,8,17,175,412
frame0640.png,640,360,robot,80,81,110,128
frame0590.png,640,360,robot,102,66,135,110
1565609161740100844.jpg,640,480,robot,346,102,434,299
1565608612444236234.jpg,640,480,robot,14,29,154,371
6767.jpg,640,480,robot,363,77,515,431
2350.jpg,640,480,robot,478,12,600,290
frame0538.png,640,360,robot,0,58,26,122
7210.jpg,640,480,robot,378,86,499,409
1131.jpg,640,480,robot,4,89,303,463
1565609106839975177.jpg,640,480,robot,304,0,394,363
1565609255955891815.jpg,640,480,robot,200,53,358,431
6959.jpg,640,480,robot,334,86,496,472
frame0600.png,640,360,robot,348,119,375,171
2646.jpg,640,480,robot,295,191,401,480
1565609215040313054.jpg,640,480,robot,342,60,521,424
1565609231163288760.jpg,640,480,robot,172,20,547,452
4391.jpg,640,480,robot,147,40,371,437
1565609126003935330.jpg,640,480,robot,153,8,237,224
sequences_euro_ball_robot_1_a_00073.png,800,600,robot,543,188,591,253
1565609278067720453.jpg,640,480,robot,313,77,414,272
1377.jpg,640,480,robot,197,101,302,324
3368.jpg,640,480,robot,272,67,384,366
1565609278167859099.jpg,640,480,robot,312,77,395,272
6060.jpg,640,480,robot,325,118,459,446
2165.jpg,640,480,robot,547,14,640,374
frame0244.png,640,360,robot,476,66,514,146
4791.jpg,640,480,robot,346,93,508,446
6294.jpg,640,480,robot,444,78,557,375
1565608339408216759.jpg,640,480,robot,239,40,372,430
1565609183476047430.jpg,640,480,robot,241,102,331,296
1565608688076976446.jpg,640,480,robot,478,20,609,401
0296.jpg,640,480,robot,248,75,459,415
8724.jpg,640,480,robot,336,35,495,382
1565608349243846103.jpg,640,480,robot,195,37,327,426
1565608565707598173.jpg,640,480,robot,544,5,629,406
6175.jpg,640,480,robot,453,89,552,377
1565609136380100133.jpg,640,480,robot,346,34,433,236
5430.jpg,640,480,robot,326,50,486,442
1565608762010927333.jpg,640,480,robot,0,0,91,385
frame0263.png,640,360,robot,531,60,570,141
frame0243.png,640,360,robot,159,83,188,138
0577.jpg,640,480,robot,170,54,442,480
0550.jpg,640,480,robot,558,0,640,355
8998.jpg,640,480,robot,521,42,636,417
1565608494108189334.jpg,640,480,robot,474,33,623,374
1321.jpg,640,480,robot,116,32,193,197
1565608776077210040.jpg,640,480,robot,362,10,499,373
1565609258455910852.jpg,640,480,robot,157,63,248,277
1565609158739847588.jpg,640,480,robot,217,85,311,270
1464.jpg,640,480,robot,153,99,296,373
1565608341343316860.jpg,640,480,robot,239,40,372,430
1565609174576265458.jpg,640,480,robot,534,95,606,288
0417.jpg,640,480,robot,431,83,559,339
frame0248.png,640,360,robot,456,70,523,147
1565608616344425605.jpg,640,480,robot,153,33,289,365
1565608688811023156.jpg,640,480,robot,495,10,612,378
3181.jpg,640,480,robot,151,91,306,450
8879.jpg,640,480,robot,447,2,601,358
1557.jpg,640,480,robot,365,128,486,370
4772.jpg,640,480,robot,326,87,534,457
1565609148907352685.jpg,640,480,robot,344,57,429,264
8362.jpg,640,480,robot,171,85,437,472
1565609264247944809.jpg,640,480,robot,489,162,583,352
1565608614677171755.jpg,640,480,robot,82,29,234,355
7020.jpg,640,480,robot,153,86,307,458
1565608614610867888.jpg,640,480,robot,73,29,232,353
1565608340443762761.jpg,640,480,robot,239,40,372,429
1565609110256198168.jpg,640,480,robot,302,0,405,365
3667.jpg,640,480,robot,314,32,464,405
1565609274299970708.jpg,640,480,robot,261,91,326,260
4531.jpg,640,480,robot,202,60,380,433
sequences_euro_ball_robot_1_a_00073.png,800,600,robot,612,338,742,412
1565608380707932354.jpg,640,480,robot,369,44,506,424
1565609106295675132.jpg,640,480,robot,305,0,394,363
1565608594344085926.jpg,640,480,robot,261,37,391,374
1565609243871454784.jpg,640,480,robot,319,4,528,480
1565609272279459760.jpg,640,480,robot,328,117,390,295
1664.jpg,640,480,robot,285,148,394,425
8491.jpg,640,480,robot,252,29,416,382
sequences_euro_ball_robot_1_a_00086.png,800,600,robot,688,220,747,342
1565608666077675177.jpg,640,480,robot,43,0,159,383
1565608594440046635.jpg,640,480,robot,262,38,392,374
7913.jpg,640,480,robot,561,4,640,381
1565608361843732848.jpg,640,480,robot,11,48,142,412
1565608383345229619.jpg,640,480,robot,520,24,639,444
frame0396.png,640,360,robot,448,94,492,204
9156.jpg,640,480,robot,118,0,265,295
1565609263579917882.jpg,640,480,robot,505,84,618,260
1565608770744395089.jpg,640,480,robot,84,28,224,354
1565609121503705351.jpg,640,480,robot,257,0,360,241
4608.jpg,640,480,robot,197,53,362,425
1565608676812829576.jpg,640,480,robot,70,2,189,379
frame0169.png,640,360,robot,268,115,294,154
9131.jpg,640,480,robot,209,31,372,374
1565609219008415397.jpg,640,480,robot,301,13,518,466
1565609161139374394.jpg,640,480,robot,346,107,432,303
1565609182807959076.jpg,640,480,robot,282,127,380,303
1565609108547776994.jpg,640,480,robot,312,0,400,340
5187.jpg,640,480,robot,387,35,612,398
1565608778579008191.jpg,640,480,robot,402,34,510,402
1923.jpg,640,480,robot,285,57,482,440
1565609232120112845.jpg,640,480,robot,170,0,573,385
frame0585.png,640,360,robot,344,101,383,155
1565608762044417258.jpg,640,480,robot,8,0,96,378
1142.jpg,640,480,robot,102,21,262,294
1187.jpg,640,480,robot,137,61,301,346
frame0683.png,640,360,robot,72,79,102,123
1565608556707918931.jpg,640,480,robot,30,20,193,366
1461.jpg,640,480,robot,184,86,303,371
1565609264039777894.jpg,640,480,robot,476,109,569,311
1565609262119903209.jpg,640,480,robot,379,69,481,257
1565609282367253235.jpg,640,480,robot,208,46,293,352
frame0240.png,640,360,robot,522,76,551,135
0713.jpg,640,480,robot,244,0,472,354
5146.jpg,640,480,robot,369,55,598,428
2909.jpg,640,480,robot,91,41,234,393
frame0574.png,640,360,robot,318,95,338,151
0354.jpg,640,480,robot,231,66,430,410
0427.jpg,640,480,robot,486,71,640,393
frame0096.png,640,360,robot,229,143,255,182
1565609202207952549.jpg,640,480,robot,399,35,507,255
frame0212.png,640,360,robot,245,99,270,142
2460.jpg,640,480,robot,323,204,431,475
1565608466907952067.jpg,640,480,robot,104,24,276,400
sequences_euro_ball_robot_1_c_00040.png,800,600,robot,93,69,158,217
1565609202839943017.jpg,640,480,robot,446,44,553,262
frame0084.png,640,360,robot,161,120,193,177
4373.jpg,640,480,robot,164,7,388,416
1565609301631450599.jpg,640,480,robot,9,72,105,392
frame0130.png,640,360,robot,483,110,521,185
1565608781844346354.jpg,640,480,robot,539,1,633,427
1565608774577820420.jpg,640,480,robot,316,10,452,333
1565609114087990800.jpg,640,480,robot,307,0,400,371
1565609259955816662.jpg,640,480,robot,166,72,238,290
1565609266516080148.jpg,640,480,robot,230,98,332,300
1565608468044069121.jpg,640,480,robot,73,28,242,402
1565609271611270875.jpg,640,480,robot,354,52,412,224
1565609237455862460.jpg,640,480,robot,171,121,547,480
1565608667377525787.jpg,640,480,robot,13,0,128,365
1565608684844176133.jpg,640,480,robot,389,0,491,390
1565608460019313107.jpg,640,480,robot,242,22,408,401
0461.jpg,640,480,robot,383,37,553,450
frame0514.png,640,360,robot,230,66,279,160
1565608388209484719.jpg,640,480,robot,573,0,635,431
1565608495240011451.jpg,640,480,robot,540,10,633,442
1565608598040142606.jpg,640,480,robot,167,62,309,409
1565608467776461994.jpg,640,480,robot,79,34,252,397
1565608459731921898.jpg,640,480,robot,241,23,406,402
1565608674710676774.jpg,640,480,robot,2,1,54,399
7759.jpg,640,480,robot,484,42,637,377
3721.jpg,640,480,robot,311,100,467,459
0606.jpg,640,480,robot,338,24,597,455
1565609150340003060.jpg,640,480,robot,210,8,299,217
1158.jpg,640,480,robot,233,27,368,256
1565608541175544664.jpg,640,480,robot,91,34,236,373
1565609207976098033.jpg,640,480,robot,282,102,365,393
1565608769277412585.jpg,640,480,robot,43,0,164,414
6084.jpg,640,480,robot,368,107,484,402
1565608484207852453.jpg,640,480,robot,27,24,219,413
sequences_euro_ball_robot_1_a_00006.png,800,600,robot,206,326,310,390
1565609222911992299.jpg,640,480,robot,308,2,527,273
0340.jpg,640,480,robot,403,53,524,287
3668.jpg,640,480,robot,312,28,464,408
0759.jpg,640,480,robot,265,79,487,480
2980.jpg,640,480,robot,231,41,367,418
1565608775944151362.jpg,640,480,robot,366,37,509,353
5029.jpg,640,480,robot,413,90,623,463
1515.jpg,640,480,robot,81,90,342,474
1729.jpg,640,480,robot,560,41,635,312
1565609124964232512.jpg,640,480,robot,151,4,238,231
2487.jpg,640,480,robot,321,206,428,469
1246.jpg,640,480,robot,189,167,311,395
1565609232495840559.jpg,640,480,robot,188,22,546,458
1565609298184007721.jpg,640,480,robot,166,17,247,329
1565608669477497858.jpg,640,480,robot,3,0,75,356
sequences_euro_ball_robot_1_c_00037.png,800,600,robot,391,93,502,251
6431.jpg,640,480,robot,576,63,637,403
1611.jpg,640,480,robot,464,177,629,474
9354.jpg,640,480,robot,393,14,564,339
4576.jpg,640,480,robot,163,55,353,435
3803.jpg,640,480,robot,131,87,324,461
1565609211376211651.jpg,640,480,robot,207,149,290,450
9409.jpg,640,480,robot,397,3,569,314
1565608623777399986.jpg,640,480,robot,449,22,563,398
frame0673.png,640,360,robot,290,91,320,148
6590.jpg,640,480,robot,418,61,593,442
1565608341707976078.jpg,640,480,robot,240,40,371,430
1565609185507946620.jpg,640,480,robot,156,61,253,261
3085.jpg,640,480,robot,229,52,352,405
2152.jpg,640,480,robot,473,45,636,370
1565608563607986079.jpg,640,480,robot,457,14,571,418
1565608347875780382.jpg,640,480,robot,199,19,327,416
8132.jpg,640,480,robot,322,0,458,353
1617.jpg,640,480,robot,434,160,609,475
1565609254288587753.jpg,640,480,robot,202,89,397,480
1565609253371851131.jpg,640,480,robot,190,38,381,362
1565608558039752826.jpg,640,480,robot,88,21,242,359
frame0275.png,640,360,robot,271,83,300,138
4204.jpg,640,480,robot,339,62,500,351
1565608594639974857.jpg,640,480,robot,260,34,390,373
1565608463767885147.jpg,640,480,robot,189,26,350,400
0851.jpg,640,480,robot,371,13,545,329
1565609271947281003.jpg,640,480,robot,352,104,411,285
1565609187139884665.jpg,640,480,robot,180,53,283,238
1565608683977406783.jpg,640,480,robot,336,0,440,401
frame0202.png,640,360,robot,584,66,638,180
1565609216639937004.jpg,640,480,robot,503,76,640,480
1583.jpg,640,480,robot,265,86,388,327
1565608620877484540.jpg,640,480,robot,326,24,448,400
1565609300887933913.jpg,640,480,robot,160,95,252,408
1565608614010852699.jpg,640,480,robot,35,1,188,350
4798.jpg,640,480,robot,358,103,513,439
0359.jpg,640,480,robot,393,28,509,274
3546.jpg,640,480,robot,43,116,269,480
1565608547876241186.jpg,640,480,robot,5,0,61,425
1565609107379417941.jpg,640,480,robot,304,0,395,359
2541.jpg,640,480,robot,300,169,409,480
1565608494408143301.jpg,640,480,robot,490,70,635,387
1565609235411970662.jpg,640,480,robot,287,0,636,406
2907.jpg,640,480,robot,69,24,218,397
1565609182640024613.jpg,640,480,robot,296,115,387,307
1565609120340011008.jpg,640,480,robot,307,0,401,369
1565608688277489943.jpg,640,480,robot,480,22,597,402
1565608677077710378.jpg,640,480,robot,73,0,189,382
6947.jpg,640,480,robot,331,49,494,434
1565608384745999909.jpg,640,480,robot,500,29,634,403
7249.jpg,640,480,robot,384,89,516,406
1565608690910792546.jpg,640,480,robot,524,15,633,386
3757.jpg,640,480,robot,265,37,448,399
5466.jpg,640,480,robot,305,104,456,430
1565608781410832103.jpg,640,480,robot,530,5,631,390
5782.jpg,640,480,robot,236,91,434,468
6545.jpg,640,480,robot,519,96,640,445
1565608657178517790.jpg,640,480,robot,285,0,398,387
1565608460771868812.jpg,640,480,robot,244,27,409,401
1565608546808033599.jpg,640,480,robot,10,0,99,413
1565608362276069851.jpg,640,480,robot,10,48,142,412
0551.jpg,640,480,robot,558,0,640,355
2084.jpg,640,480,robot,242,38,399,375
1565609115839335856.jpg,640,480,robot,307,10,391,369
1565609280904539376.jpg,640,480,robot,196,83,311,346
1565609142907701015.jpg,640,480,robot,224,207,296,398
1541.jpg,640,480,robot,260,185,486,470
1565609155207451134.jpg,640,480,robot,299,92,409,297
1657.jpg,640,480,robot,282,76,395,376
1565608473076147353.jpg,640,480,robot,4,23,80,438
1565609276732101517.jpg,640,480,robot,430,93,498,284
1565608472775921458.jpg,640,480,robot,11,0,96,441
1565609112131812745.jpg,640,480,robot,296,0,406,367
1565608536240327365.jpg,640,480,robot,245,0,354,416
2225.jpg,640,480,robot,370,41,495,309
1565608689911041745.jpg,640,480,robot,505,31,626,400
1970.jpg,640,480,robot,399,54,562,440
1565609156739917358.jpg,640,480,robot,77,113,177,313
7647.jpg,640,480,robot,448,29,640,453
1565609296819433792.jpg,640,480,robot,159,39,262,342
5153.jpg,640,480,robot,358,111,584,469
1565608664810846292.jpg,640,480,robot,83,3,203,356
4550.jpg,640,480,robot,195,48,389,440
3733.jpg,640,480,robot,308,70,471,436
0856.jpg,640,480,robot,354,12,527,327
8991.jpg,640,480,robot,520,24,631,396
3572.jpg,640,480,robot,387,38,593,443
frame0589.png,640,360,robot,318,93,338,149
1565609298848015009.jpg,640,480,robot,167,16,255,339
8175.jpg,640,480,robot,379,8,519,353
1565609276867784025.jpg,640,480,robot,418,98,504,278
1565609210177660593.jpg,640,480,robot,229,157,317,442
1239.jpg,640,480,robot,187,117,310,341
1565609260664614067.jpg,640,480,robot,166,44,240,259
1565609205539688823.jpg,640,480,robot,372,86,458,397
1565609266347919391.jpg,640,480,robot,242,107,325,302
1565608342375420683.jpg,640,480,robot,239,40,372,430
1903.jpg,640,480,robot,333,12,534,398
1565608467876731048.jpg,640,480,robot,77,26,249,404
1565609221140121044.jpg,640,480,robot,289,55,517,480
1372.jpg,640,480,robot,349,121,412,278
2644.jpg,640,480,robot,294,192,402,480
1565608346843819593.jpg,640,480,robot,226,35,353,429
1234.jpg,640,480,robot,176,99,312,330
1565609166675871716.jpg,640,480,robot,483,101,571,294
1565609241119324537.jpg,640,480,robot,100,50,319,480
4614.jpg,640,480,robot,185,50,350,436
frame0365.png,640,360,robot,447,80,494,191
4763.jpg,640,480,robot,320,100,531,464
frame0271.png,640,360,robot,264,84,293,139
1565608383776086053.jpg,640,480,robot,495,23,637,380
2364.jpg,640,480,robot,515,19,632,302
1565608673444285421.jpg,640,480,robot,0,16,52,388
3072.jpg,640,480,robot,229,52,351,404
7738.jpg,640,480,robot,433,68,602,408
5413.jpg,640,480,robot,284,56,440,429
4417.jpg,640,480,robot,106,59,333,480
1565609181040050805.jpg,640,480,robot,366,121,460,312
frame0176.png,640,360,robot,515,91,551,166
2021.jpg,640,480,robot,223,36,379,396
frame0157.png,640,360,robot,171,110,200,165
9318.jpg,640,480,robot,377,17,554,343
6352.jpg,640,480,robot,445,81,558,374
1565609232287933499.jpg,640,480,robot,176,0,565,395
3123.jpg,640,480,robot,218,62,341,407
1565609190007808753.jpg,640,480,robot,503,102,607,301
5856.jpg,640,480,robot,232,88,429,473
5377.jpg,640,480,robot,329,64,495,406
0941.jpg,640,480,robot,276,71,592,473
0043.jpg,640,480,robot,111,70,241,347
sequences_euro_ball_robot_1_a_00078.png,800,600,robot,672,215,727,336
1565609262163406254.jpg,640,480,robot,385,71,485,258
1565609251579908931.jpg,640,480,robot,173,60,363,480
frame0485.png,640,360,robot,34,55,65,116
1565609120003982042.jpg,640,480,robot,307,0,402,367
5897.jpg,640,480,robot,192,80,392,473
1974.jpg,640,480,robot,390,66,569,418
1565608540143743080.jpg,640,480,robot,122,40,262,382
7771.jpg,640,480,robot,516,11,638,339
1565609229035452126.jpg,640,480,robot,75,30,462,480
1565608382143826251.jpg,640,480,robot,540,31,632,466
1167.jpg,640,480,robot,139,5,343,328
sequences_euro_ball_robot_1_a_00019.png,800,600,robot,268,276,372,340
frame0528.png,640,360,robot,317,98,340,156
1565608380575906031.jpg,640,480,robot,357,24,499,400
6808.jpg,640,480,robot,371,43,521,450
3849.jpg,640,480,robot,338,86,499,465
1565608680177508066.jpg,640,480,robot,191,3,297,388
1565609151875924092.jpg,640,480,robot,334,10,426,224
2128.jpg,640,480,robot,372,56,537,377
1782.jpg,640,480,robot,306,107,402,331
1565608560808257850.jpg,640,480,robot,281,21,399,408
1565608611011070456.jpg,640,480,robot,1,0,73,407
1565609120171775903.jpg,640,480,robot,307,0,401,367
8579.jpg,640,480,robot,299,27,463,398
1565608755911268192.jpg,640,480,robot,161,7,295,386
3378.jpg,640,480,robot,251,61,394,367
0382.jpg,640,480,robot,256,68,420,440
0592.jpg,640,480,robot,232,41,504,443
1565609250579310820.jpg,640,480,robot,290,41,481,480
3752.jpg,640,480,robot,260,54,444,386
frame0167.png,640,360,robot,183,107,212,162
2738.jpg,640,480,robot,209,61,363,420
1565608564807436048.jpg,640,480,robot,485,64,622,391
1565608461063796195.jpg,640,480,robot,243,25,410,401
1565608545675986031.jpg,640,480,robot,1,39,134,356
frame0167.png,640,360,robot,270,115,296,154
1565609221240010135.jpg,640,480,robot,300,68,499,480
0667.jpg,640,480,robot,242,23,456,392
1565609166475803215.jpg,640,480,robot,474,103,536,292
1565608378107838346.jpg,640,480,robot,219,40,341,431
7663.jpg,640,480,robot,448,30,640,449
1565609113004340212.jpg,640,480,robot,307,0,407,361
9070.jpg,640,480,robot,361,87,584,471
8870.jpg,640,480,robot,446,7,594,353
1565609198576473479.jpg,640,480,robot,89,158,198,392
sequences_euro_ball_robot_1_a_00034.png,800,600,robot,423,151,489,264
8840.jpg,640,480,robot,459,2,606,343
1565609131087647542.jpg,640,480,robot,173,10,265,206
frame0514.png,640,360,robot,18,44,49,108
frame0529.png,640,360,robot,107,86,136,132
6502.jpg,640,480,robot,425,71,586,430
8739.jpg,640,480,robot,421,18,561,371
5266.jpg,640,480,robot,226,62,379,430
1635.jpg,640,480,robot,343,178,464,439
1565608363243806303.jpg,640,480,robot,9,39,136,419
4448.jpg,640,480,robot,196,80,389,459
9220.jpg,640,480,robot,366,1,508,250
1565608564607870039.jpg,640,480,robot,465,11,583,411
8779.jpg,640,480,robot,398,4,530,343
8472.jpg,640,480,robot,251,0,410,361
frame0692.png,640,360,robot,300,96,323,143
1565608623743995483.jpg,640,480,robot,449,23,564,398
9333.jpg,640,480,robot,378,8,564,317
5522.jpg,640,480,robot,449,68,611,401
1565609288155958386.jpg,640,480,robot,183,42,285,323
frame0549.png,640,360,robot,545,58,641,358
1565608774411080669.jpg,640,480,robot,306,26,434,397
1565609271403729272.jpg,640,480,robot,367,33,430,212
1565608679943782252.jpg,640,480,robot,182,0,286,385
1565608564676046106.jpg,640,480,robot,467,17,588,419
1565608346376035492.jpg,640,480,robot,227,31,357,439
4289.jpg,640,480,robot,486,66,634,435
1190.jpg,640,480,robot,249,58,325,228
3772.jpg,640,480,robot,119,33,311,396
1565608486307765266.jpg,640,480,robot,133,21,306,401
0743.jpg,640,480,robot,265,73,500,427
1565609100419987386.jpg,640,480,robot,292,0,391,361
1565608474207645412.jpg,640,480,robot,1,0,65,443
